fixture_profile,scope_id,candidate_index,comparison_area,comparison_item,orchestrator_value,direct_baseline_value,parity_verified
canonical_single_candidate_exact4,training_execution_admission_permission,0,combined_verdict,invalid_rule_ids,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,0,combined_verdict,blocked_rule_ids,"{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}","{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,0,combined_verdict,failing_rule_ids,"{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}","{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,0,combined_verdict,aggregation_io_used,false,false,true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,schema_version,"""covapie_stage_admission_orchestration_result_v1""","""covapie_stage_admission_orchestration_result_v1""",true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,scope_id,"""training_execution_admission_permission""","""training_execution_admission_permission""",true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,candidate_count,1,1,true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,required_rule_ids,"{""items"":[""ADMIT_001"",""ADMIT_002"",""ADMIT_003"",""ADMIT_004"",""ADMIT_005"",""ADMIT_006"",""ADMIT_007"",""ADMIT_008"",""ADMIT_009"",""ADMIT_010"",""ADMIT_011"",""ADMIT_012"",""ADMIT_013"",""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}","{""items"":[""ADMIT_001"",""ADMIT_002"",""ADMIT_003"",""ADMIT_004"",""ADMIT_005"",""ADMIT_006"",""ADMIT_007"",""ADMIT_008"",""ADMIT_009"",""ADMIT_010"",""ADMIT_011"",""ADMIT_012"",""ADMIT_013"",""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,stage_global_rule_ids,"{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}","{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,candidate_rule_ids,"{""items"":[""ADMIT_001"",""ADMIT_002"",""ADMIT_003"",""ADMIT_004"",""ADMIT_005"",""ADMIT_006"",""ADMIT_007"",""ADMIT_008"",""ADMIT_009"",""ADMIT_010"",""ADMIT_011"",""ADMIT_012"",""ADMIT_013""],""type"":""tuple""}","{""items"":[""ADMIT_001"",""ADMIT_002"",""ADMIT_003"",""ADMIT_004"",""ADMIT_005"",""ADMIT_006"",""ADMIT_007"",""ADMIT_008"",""ADMIT_009"",""ADMIT_010"",""ADMIT_011"",""ADMIT_012"",""ADMIT_013""],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,stage_global_rule_evaluations,"{""items"":[{""fields"":[[""schema_version"",""covapie_unified_admission_rule_evaluation_v1""],[""admission_rule_id"",""ADMIT_014""],[""admission_rule_name"",""current_gate_grants_no_download_permission""],[""outcome"",""blocked""],[""passed"",false],[""blocks_candidate"",true],[""reason"",""BULK_DOWNLOAD_NOT_AUTHORIZED""],[""normalized_values"",{""items"":[{""items"":[""current_stage_download_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}],[""validated_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_context_items"",{""items"":[""current_stage_download_authorized""],""type"":""tuple""}],[""evaluator_io_used"",false],[""adapter_id"",""covapie_admit_014_unified_adapter_v1""]],""type"":""covalent_ext.covapie_bulk_download_admission_minimal_unified_dispatch_shell_with_admit_004.UnifiedAdmissionRuleEvaluation""},{""fields"":[[""schema_version"",""covapie_unified_admission_rule_evaluation_v1""],[""admission_rule_id"",""ADMIT_015""],[""admission_rule_name"",""current_gate_grants_no_training_permission""],[""outcome"",""blocked""],[""passed"",false],[""blocks_candidate"",true],[""reason"",""TRAINING_NOT_AUTHORIZED""],[""normalized_values"",{""items"":[{""items"":[""current_stage_training_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}],[""validated_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_context_items"",{""items"":[""current_stage_training_authorized""],""type"":""tuple""}],[""evaluator_io_used"",false],[""adapter_id"",""covapie_admit_015_unified_adapter_v1""]],""type"":""covalent_ext.covapie_bulk_download_admission_minimal_unified_dispatch_shell_with_admit_004.UnifiedAdmissionRuleEvaluation""}],""type"":""tuple""}","{""items"":[{""fields"":[[""schema_version"",""covapie_unified_admission_rule_evaluation_v1""],[""admission_rule_id"",""ADMIT_014""],[""admission_rule_name"",""current_gate_grants_no_download_permission""],[""outcome"",""blocked""],[""passed"",false],[""blocks_candidate"",true],[""reason"",""BULK_DOWNLOAD_NOT_AUTHORIZED""],[""normalized_values"",{""items"":[{""items"":[""current_stage_download_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}],[""validated_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_context_items"",{""items"":[""current_stage_download_authorized""],""type"":""tuple""}],[""evaluator_io_used"",false],[""adapter_id"",""covapie_admit_014_unified_adapter_v1""]],""type"":""covalent_ext.covapie_bulk_download_admission_minimal_unified_dispatch_shell_with_admit_004.UnifiedAdmissionRuleEvaluation""},{""fields"":[[""schema_version"",""covapie_unified_admission_rule_evaluation_v1""],[""admission_rule_id"",""ADMIT_015""],[""admission_rule_name"",""current_gate_grants_no_training_permission""],[""outcome"",""blocked""],[""passed"",false],[""blocks_candidate"",true],[""reason"",""TRAINING_NOT_AUTHORIZED""],[""normalized_values"",{""items"":[{""items"":[""current_stage_training_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}],[""validated_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_candidate_fields"",{""items"":[],""type"":""tuple""}],[""consumed_context_items"",{""items"":[""current_stage_training_authorized""],""type"":""tuple""}],[""evaluator_io_used"",false],[""adapter_id"",""covapie_admit_015_unified_adapter_v1""]],""type"":""covalent_ext.covapie_bulk_download_admission_minimal_unified_dispatch_shell_with_admit_004.UnifiedAdmissionRuleEvaluation""}],""type"":""tuple""}",true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,candidate_results_count,1,1,true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,dispatcher_call_count,15,15,true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,aggregator_call_count,1,1,true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,orchestration_io_used,false,false,true
canonical_single_candidate_exact4,training_execution_admission_permission,-1,stage_result,action_permission_granted,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.admission_rule_id,"""ADMIT_014""","""ADMIT_014""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.admission_rule_name,"""current_gate_grants_no_download_permission""","""current_gate_grants_no_download_permission""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.outcome,"""blocked""","""blocked""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.passed,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.blocks_candidate,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.reason,"""BULK_DOWNLOAD_NOT_AUTHORIZED""","""BULK_DOWNLOAD_NOT_AUTHORIZED""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.normalized_values,"{""items"":[{""items"":[""current_stage_download_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""current_stage_download_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.validated_candidate_fields,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.consumed_candidate_fields,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.consumed_context_items,"{""items"":[""current_stage_download_authorized""],""type"":""tuple""}","{""items"":[""current_stage_download_authorized""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_014.adapter_id,"""covapie_admit_014_unified_adapter_v1""","""covapie_admit_014_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.admission_rule_id,"""ADMIT_015""","""ADMIT_015""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.admission_rule_name,"""current_gate_grants_no_training_permission""","""current_gate_grants_no_training_permission""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.outcome,"""blocked""","""blocked""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.passed,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.blocks_candidate,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.reason,"""TRAINING_NOT_AUTHORIZED""","""TRAINING_NOT_AUTHORIZED""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.normalized_values,"{""items"":[{""items"":[""current_stage_training_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""current_stage_training_authorized"",""false""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.validated_candidate_fields,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.consumed_candidate_fields,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.consumed_context_items,"{""items"":[""current_stage_training_authorized""],""type"":""tuple""}","{""items"":[""current_stage_training_authorized""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,-1,unified_stage_global_result,ADMIT_015.adapter_id,"""covapie_admit_015_unified_adapter_v1""","""covapie_admit_015_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,stage_global_identity_reuse,ADMIT_014,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,stage_global_identity_reuse,ADMIT_015,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,normal_retained_vector_identity,rule_evaluations_is_ordered_vector,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.admission_rule_id,"""ADMIT_001""","""ADMIT_001""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.admission_rule_name,"""unique_candidate_identity""","""unique_candidate_identity""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.normalized_values,"{""items"":[{""items"":[""candidate_record_id"",""REC_1""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""candidate_record_id"",""REC_1""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.validated_candidate_fields,"{""items"":[{""items"":[""candidate_record_id"",""REC_1""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""candidate_record_id"",""REC_1""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.consumed_candidate_fields,"{""items"":[""candidate_record_id""],""type"":""tuple""}","{""items"":[""candidate_record_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.consumed_context_items,"{""items"":[""batch_candidate_record_ids""],""type"":""tuple""}","{""items"":[""batch_candidate_record_ids""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_001.adapter_id,"""covapie_admit_001_unified_adapter_v1""","""covapie_admit_001_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.admission_rule_id,"""ADMIT_002""","""ADMIT_002""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.admission_rule_name,"""valid_pdb_id_format""","""valid_pdb_id_format""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.normalized_values,"{""items"":[{""items"":[""pdb_id"",""pdb_00001abc""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""pdb_id"",""pdb_00001abc""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.validated_candidate_fields,"{""items"":[{""items"":[""pdb_id"",""pdb_00001abc""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""pdb_id"",""pdb_00001abc""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.consumed_candidate_fields,"{""items"":[""pdb_id""],""type"":""tuple""}","{""items"":[""pdb_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.consumed_context_items,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_002.adapter_id,"""covapie_admit_002_unified_adapter_v1""","""covapie_admit_002_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.admission_rule_id,"""ADMIT_003""","""ADMIT_003""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.admission_rule_name,"""ligand_or_het_identity_present""","""ligand_or_het_identity_present""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.normalized_values,"{""items"":[{""items"":[""ligand_comp_id"",""L1""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""ligand_comp_id"",""L1""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.validated_candidate_fields,"{""items"":[{""items"":[""ligand_comp_id"",""L1""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""ligand_comp_id"",""L1""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.consumed_candidate_fields,"{""items"":[""ligand_comp_id""],""type"":""tuple""}","{""items"":[""ligand_comp_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.consumed_context_items,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_003.adapter_id,"""covapie_admit_003_unified_adapter_v1""","""covapie_admit_003_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.admission_rule_id,"""ADMIT_004""","""ADMIT_004""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.admission_rule_name,"""covalent_residue_identity_present""","""covalent_residue_identity_present""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.normalized_values,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.validated_candidate_fields,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_chain_id"",""A""],""type"":""tuple""},{""items"":[""covalent_residue_index"",""42""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""},{""items"":[""covalent_residue_locator_namespace"",""auth""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code_state"",""absent""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code"",""""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_source_id"",""covapie:synthetic:1""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_sha256"",""1111111111111111111111111111111111111111111111111111111111111111""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_chain_id"",""A""],""type"":""tuple""},{""items"":[""covalent_residue_index"",""42""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""},{""items"":[""covalent_residue_locator_namespace"",""auth""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code_state"",""absent""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code"",""""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_source_id"",""covapie:synthetic:1""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_sha256"",""1111111111111111111111111111111111111111111111111111111111111111""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.consumed_candidate_fields,"{""items"":[""covalent_residue_name"",""covalent_residue_chain_id"",""covalent_residue_index"",""covalent_residue_atom_name"",""covalent_residue_locator_namespace"",""covalent_residue_insertion_code_state"",""covalent_residue_insertion_code"",""covalent_residue_locator_provenance_source_id"",""covalent_residue_locator_provenance_sha256""],""type"":""tuple""}","{""items"":[""covalent_residue_name"",""covalent_residue_chain_id"",""covalent_residue_index"",""covalent_residue_atom_name"",""covalent_residue_locator_namespace"",""covalent_residue_insertion_code_state"",""covalent_residue_insertion_code"",""covalent_residue_locator_provenance_source_id"",""covalent_residue_locator_provenance_sha256""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.consumed_context_items,"{""items"":[""covalent_residue_identity_evidence_context""],""type"":""tuple""}","{""items"":[""covalent_residue_identity_evidence_context""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_004.adapter_id,"""covapie_admit_004_unified_adapter_v1""","""covapie_admit_004_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.admission_rule_id,"""ADMIT_005""","""ADMIT_005""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.admission_rule_name,"""cys_sg_scope_only_v1""","""cys_sg_scope_only_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.normalized_values,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.validated_candidate_fields,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.consumed_candidate_fields,"{""items"":[""covalent_residue_name"",""covalent_residue_atom_name""],""type"":""tuple""}","{""items"":[""covalent_residue_name"",""covalent_residue_atom_name""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.consumed_context_items,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_005.adapter_id,"""covapie_admit_005_unified_adapter_v1""","""covapie_admit_005_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.admission_rule_id,"""ADMIT_006""","""ADMIT_006""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.admission_rule_name,"""explicit_covalent_event_evidence""","""explicit_covalent_event_evidence""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.normalized_values,"{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.validated_candidate_fields,"{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,unified_candidate_result,ADMIT_006.consumed_candidate_fields,"{""items"":[""covalent_event_evidence_source""],""type"":""tuple""}","{""items"":[""covalent_event_evidence_source""],""type"":""tuple""}",true
