canonical_event_id,training_domain_relevance_status,human_review_required,source_dataset,source_record_id,evidence_field,evidence_value,evidence_used_for_machine_status,evidence_role,source_payload_sha256,event_source_payload_sha256s_json,binding_artifact_path,binding_artifact_sha256,source_annotation_is_production_authority,classification_rule
COVAPIE_CYS_SG_EVENT_V1:1ML3:D:CYS:166-:SG:J:CYX:C1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVPDB,CovPDB_complexes/1ml3/1ml3.pdb#LINK00730,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1ML3:D:CYS:166-:SG:J:CYX:C1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1ML3:covale5,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NBP:A:CYS:31-:SG:C:MHC:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR000523,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NBP:A:CYS:31-:SG:C:MHC:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR000523,source_annotations.reaction,probe,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NBP:A:CYS:31-:SG:C:MHC:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR000523,source_annotations.warhead,Disulfide,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NBP:A:CYS:31-:SG:C:MHC:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVPDB,CovPDB_complexes/1nbp/1nbp.pdb#LINK00338,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NBP:A:CYS:31-:SG:C:MHC:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1NBP:covale1,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:A:CYS:67-:SG:E:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002681,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:A:CYS:67-:SG:E:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002681,source_annotations.reaction,inhibitor,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:A:CYS:67-:SG:E:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002681,source_annotations.warhead,Epoxide,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:A:CYS:67-:SG:E:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1NFZ:covale1,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:B:CYS:67-:SG:H:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002682,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:B:CYS:67-:SG:H:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002682,source_annotations.reaction,inhibitor,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:B:CYS:67-:SG:H:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002682,source_annotations.warhead,Epoxide,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1NFZ:B:CYS:67-:SG:H:EIP:C12,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1NFZ:covale2,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1OFE:A:CYS:1-:SG:F:ONL:CE,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001756,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1OFE:A:CYS:1-:SG:F:ONL:CE,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001756,source_annotations.reaction,inhibitor,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1OFE:A:CYS:1-:SG:F:ONL:CE,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001756,source_annotations.warhead,α-diazomethyl_Ketone,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1OFE:A:CYS:1-:SG:F:ONL:CE,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVPDB,CovPDB_complexes/1ofe/1ofe.pdb#LINK01350,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1OFE:A:CYS:1-:SG:F:ONL:CE,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1OFE:covale1,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:51-:SG:E:YMA:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001259,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:51-:SG:E:YMA:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001259,source_annotations.reaction,probe,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:51-:SG:E:YMA:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001259,source_annotations.warhead,Thiosulfonate,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:51-:SG:E:YMA:S1,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1PY0:covale1,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:54-:SG:E:YMA:S2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001260,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:54-:SG:E:YMA:S2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001260,source_annotations.reaction,probe,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:54-:SG:E:YMA:S2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR001260,source_annotations.warhead,Thiosulfonate,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:54-:SG:E:YMA:S2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1PY0:covale2,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1QFM:A:CYS:532-:SG:E:SGM:S1,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_COVPDB,CovPDB_complexes/1qfm/1qfm.pdb#LINK00482,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""c192394533ea90cf0c74af99782b105bbb4694dd2c299c6337f74baf50acbf09""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1QFM:A:CYS:532-:SG:E:SGM:S1,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_RCSB_PDB_DIRECT,1QFM:covale10,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""c192394533ea90cf0c74af99782b105bbb4694dd2c299c6337f74baf50acbf09""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
